FILENAME	CLIENT  OPERATOR	SENDER	RECIPIENT	STATUS DESCRIPTION	RECEIVED DATE	RECEIVED TIME	FILE TYPE	FILE SIZE  (BYTES)	TOTAL RECORD COUNT	REJECTED RECORD COUNT	MERGED RECORD COUNT	PARKED RECORD COUNT	FINAL RECORD COUNT	ORIGINAL CHARGE (TAP CURRENCY)	ORIGINAL CHARGE  (LOCAL CURRENCY)	ORIGINAL REJECTED CHARGE  (TAP CURRENCY)	ORIGINAL REJECTED CHARGE  (LOCAL CURRENCY)	CALCULATED CHARGE  (TAP CURRENCY)	CALCULATED CHARGE  (LOCAL CURRENCY)	MERGED CHARGES (TAP CURRENCY)	MERGED CHARGES  (LOCAL CURRENCY)	FINAL CHARGE  (TAP CURRENCY)	FINAL CHARGE  (LOCAL CURRENCY)	TAX  (TAP CURRENCY)	TAX  (LOCAL CURRENCY)	TAX REJECT  (TAP CURRENCY)	TAX REJECT  (LOCAL CURRENCY)	FINAL PROCESSED DATE	FINAL PROCESSED TIME	ERROR DESCRIPTION	TAP/RAP FILENAME	FILE  CURRENCY	LOCAL  CURRENCY	FIRST CALL DATE	FIRST CALL TIME	LAST CALL DATE	LAST CALL TIME
CDUSASGUSAUD55567	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:01	TI	7237425	25000	0	0	0	25000	698.08823	698.08823	0	0	0	0	0	0	698.10315	698.10315	0	0	0	0	3-Apr-17	1:18:15	-	-	USD	USD	2-Apr-17	6:54:18	2-Apr-17	18:53:34
CDUSASGUSAUD55566	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:01	TI	7238115	25000	0	0	0	25000	776.1547	776.1547	0	0	0	0	0	0	776.16824	776.16824	0	0	0	0	3-Apr-17	1:18:23	-	-	USD	USD	2-Apr-17	7:00:43	2-Apr-17	18:54:48
CDUSASGUSAUD55565	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:01	TI	7237409	25000	0	0	0	25000	777.61239	777.61239	0	0	0	0	0	0	777.62606	777.62606	0	0	0	0	3-Apr-17	1:18:30	-	-	USD	USD	2-Apr-17	7:04:29	2-Apr-17	18:52:06
CDUSASGUSAUD55564	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7239895	25000	0	0	0	25000	585.09792	585.09792	0	0	0	0	0	0	585.11208	585.11208	0	0	0	0	3-Apr-17	1:18:35	-	-	USD	USD	2-Apr-17	6:52:47	2-Apr-17	18:53:35
CDUSASGUSAUD55562	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7246065	25000	0	0	0	25000	525.55673	525.55673	0	0	0	0	0	0	525.5701	525.5701	0	0	0	0	3-Apr-17	1:18:37	-	-	USD	USD	2-Apr-17	6:55:58	2-Apr-17	18:52:23
CDUSASGUSAUD55563	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7229819	25000	0	0	0	25000	831.28982	831.28982	0	0	0	0	0	0	831.30358	831.30358	0	0	0	0	3-Apr-17	1:18:39	-	-	USD	USD	2-Apr-17	6:55:06	2-Apr-17	18:52:37
CDUSASGUSAUD55560	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7256253	25000	0	0	0	25000	749.70478	749.70478	0	0	0	0	0	0	749.7173	749.7173	0	0	0	0	3-Apr-17	1:18:42	-	-	USD	USD	2-Apr-17	7:00:00	2-Apr-17	18:51:23
CDUSASGUSAUD55561	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7246054	25000	0	0	0	25000	627.29308	627.29308	0	0	0	0	0	0	627.30646	627.30646	0	0	0	0	3-Apr-17	1:18:42	-	-	USD	USD	2-Apr-17	6:54:08	2-Apr-17	18:54:42
CDUSASGUSAUD55557	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7222006	25000	0	0	0	25000	813.29135	813.29135	0	0	0	0	0	0	813.30579	813.30579	0	0	0	0	3-Apr-17	1:18:42	-	-	USD	USD	2-Apr-17	6:56:22	2-Apr-17	18:53:22
CDUSASGUSAUD55568	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7237446	25000	0	0	0	25000	762.84681	762.84681	0	0	0	0	0	0	762.85976	762.85976	0	0	0	0	3-Apr-17	1:18:51	-	-	USD	USD	2-Apr-17	6:54:35	2-Apr-17	18:54:24
CDUSASGUSAUD55559	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7234716	25000	0	0	0	25000	688.42023	688.42023	0	0	0	0	0	0	688.43362	688.43362	0	0	0	0	3-Apr-17	1:19:40	-	-	USD	USD	2-Apr-17	6:57:21	2-Apr-17	18:53:32
CDUSASGUSAUD55558	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7238612	25000	0	0	0	25000	653.06064	653.06064	0	0	0	0	0	0	653.07378	653.07378	0	0	0	0	3-Apr-17	1:19:51	-	-	USD	USD	2-Apr-17	7:00:43	2-Apr-17	18:54:41
CDUSASGUSAUD55556	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7243598	25000	0	0	0	25000	590.83698	590.83698	0	0	0	0	0	0	590.85057	590.85057	0	0	0	0	3-Apr-17	1:19:59	-	-	USD	USD	2-Apr-17	7:03:04	2-Apr-17	18:52:37
CDUSASGUSAUD55569	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7219313	24999	0	0	0	24999	835.82702	835.82702	0	0	0	0	0	0	835.84036	835.84036	0	0	0	0	3-Apr-17	1:20:15	-	-	USD	USD	2-Apr-17	6:53:35	2-Apr-17	18:54:42
CDUSASGUSAUD55571	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7219564	25000	0	0	0	25000	868.05044	868.05044	0	0	0	0	0	0	868.06454	868.06454	0	0	0	0	3-Apr-17	1:20:16	-	-	USD	USD	2-Apr-17	6:54:41	2-Apr-17	18:53:52
CDUSASGUSAUD55570	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7206081	25000	0	0	0	25000	824.26692	824.26692	0	0	0	0	0	0	824.2808	824.2808	0	0	0	0	3-Apr-17	1:20:24	-	-	USD	USD	2-Apr-17	6:53:56	2-Apr-17	18:52:17
CDUSASGUSAUD55572	USAUD	USASG	USAUD	File Pushed Successfully	3-Apr-17	1:17:02	TI	7229255	24999	0	0	0	24999	838.70476	838.70476	0	0	0	0	0	0	838.71853	838.71853	0	0	0	0	3-Apr-17	1:20:17	-	-	USD	USD	2-Apr-17	6:53:36	2-Apr-17	18:53:17
CDUSAW6USAUD03774	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32662530	100000	0	0	0	100000	"5,564.21"	"5,564.21"	0	0	0	0	0	0	"5,564.21"	"5,564.21"	0	0	0	0	3-Apr-17	0:11:46	-	-	USD	USD	20-Mar-17	19:49:27	1-Apr-17	18:59:51
CDUSAW6USAUD03778	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32675941	100000	0	0	0	100000	"7,554.70"	"7,554.70"	0	0	0	0	0	0	"7,554.70"	"7,554.70"	0	0	0	0	3-Apr-17	0:11:31	-	-	USD	USD	24-Mar-17	11:18:18	2-Apr-17	0:11:54
CDUSAW6USAUD03773	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32662118	100000	0	0	0	100000	"5,463.41"	"5,463.41"	0	0	0	0	0	0	"5,463.41"	"5,463.41"	0	0	0	0	3-Apr-17	0:11:43	-	-	USD	USD	22-Mar-17	12:58:25	1-Apr-17	18:10:37
CDUSAW6USAUD03776	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32669756	100000	0	0	0	100000	"6,340.18"	"6,340.18"	0	0	0	0	0	0	"6,340.18"	"6,340.18"	0	0	0	0	3-Apr-17	0:11:38	-	-	USD	USD	18-Mar-17	18:56:54	1-Apr-17	21:07:42
CDUSAW6USAUD03779	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	30163800	92333	0	0	0	92333	"7,145.69"	"7,145.69"	0	0	0	0	0	0	"7,145.69"	"7,145.69"	0	0	0	0	3-Apr-17	0:11:47	-	-	USD	USD	24-Mar-17	21:46:54	2-Apr-17	3:29:48
CDUSAW6USAUD03777	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32672679	100000	0	0	0	100000	"6,958.98"	"6,958.98"	0	0	0	0	0	0	"6,958.98"	"6,958.98"	0	0	0	0	3-Apr-17	0:11:35	-	-	USD	USD	22-Mar-17	12:19:25	1-Apr-17	22:20:07
CDUSAW6USAUD03772	USAUD	USAW6	USAUD	File Pushed Successfully	3-Apr-17	0:02:03	TI	32663377	100000	0	0	0	100000	"5,287.94"	"5,287.94"	0	0	0	0	0	0	"5,287.94"	"5,287.94"	0	0	0	0	3-Apr-17	0:11:43	-	-	USD	USD	10-Mar-17	17:53:37	1-Apr-17	17:21:52
